ntaname,geometry,boro_code,boro_ct201,boro_name,cdeligibil,ct2010,ctlabel,ntacode,GeoID,shape_area,shape_leng
Carroll Gardens-Columbia Street-Red Hook,"POLYGON ((-74.00485241669628 40.68566813081066, -74.0051788808787 40.68499519693727, -74.00549809719917 40.6843259584212, -74.00581925424568 40.68365655485629, -74.00596041050298 40.68336287126418, -74.00579765086746 40.68311604777183, -74.00567492280948 40.68292992754388, -74.00562947282175 40.68286017798399, -74.00503641544341 40.68191028805569, -74.00456896575126 40.68114997587831, -74.0044496990314 40.68096126971251, -74.00440464539298 40.68090217489743, -74.00426243858914 40.68071564391656, -74.00411941786727 40.68052804596875, -74.00404615162314 40.68043194264548, -74.00395624788308 40.68031401652268, -74.00390729522138 40.68024980417488, -74.00376589628728 40.68006943454051, -74.00371762989901 40.68002103251066, -74.00361908487974 40.67990288090516, -74.00352487664135 40.67978992813439, -74.00345959623255 40.6797569192917, -74.0033891689262 40.67972130634595, -74.00329231295947 40.67964328783756, -74.00310560820901 40.67933188639331, -74.00296723521349 40.67916311948031, -74.00272240045065 40.67886450291811, -74.00255365270803 40.67865868495163, -74.0023613119259 40.6784291014055, -74.0020166330745 40.67797783257168, -74.00196107943469 40.67789674962091, -74.00190852331725 40.67782004124381, -74.00183481028191 40.67771245330154, -74.00153194421689 40.67727039716426, -74.0014290785148 40.67709551848009, -74.00133945408305 40.67694315041467, -74.00102823028618 40.67641404073864, -74.00099238846887 40.67632718160824, -74.00096438887445 40.67625932607675, -74.00094189056982 40.67620480352313, -74.00074802031111 40.67573495831301, -74.00067409156922 40.67555578968412, -74.00083254989124 40.6756122607438, -74.00090355269108 40.67563696921107, -74.00102399932594 40.67566994955777, -74.00096041051934 40.67557203181126, -74.00077979381057 40.67529390075154, -74.00045011468973 40.67476942552579, -73.99997076886413 40.67396793666705, -73.99994759134415 40.67393197179412, -73.99983349210362 40.67375604975192, -73.9993453420546 40.67300654925783, -73.99903998983514 40.67250767912203, -73.99898242843993 40.67241358445261, -73.99884187872924 40.67218803506213, -73.99861887970069 40.67183017256471, -73.99868108236406 40.67173915760365, -73.99876941058922 40.67160204710507, -73.9989259130508 40.67141490550787, -73.99931101164927 40.67077263954926, -73.99962139973296 40.67012716789293, -73.99962813665822 40.67011307681143, -73.99991082007485 40.66949866842169, -74.0003033787489 40.66871689249705, -74.00105664113185 40.66894568171725, -74.00141527103162 40.66835941434702, -74.00221506816546 40.66857863744121, -74.00289483876949 40.66734846594938, -74.00319075274841 40.66726319981489, -74.00369462000529 40.66742761120835, -74.00363026351536 40.6675675233565, -74.00398842006281 40.66766564164093, -74.00440253439065 40.6677790863226, -74.00510111198021 40.6679753211003, -74.00510227346268 40.66797564772821, -74.00547017208592 40.66795127142813, -74.00552727453997 40.66789920471145, -74.00586366180684 40.66799376258568, -74.00597241149684 40.66788236299654, -74.00600183319813 40.66789036192802, -74.00625535659597 40.66733830290963, -74.00622523486561 40.66733563766665, -74.00677062553609 40.66618886244351, -74.00683085521844 40.66620895670721, -74.00686713038452 40.66612878941267, -74.00686084931158 40.6661261855656, -74.00685037903989 40.6661205656635, -74.00684130973477 40.66611367686598, -74.00683390334245 40.66610571814061, -74.0068283737794 40.66609691935741, -74.00682488075387 40.66608753464946, -74.00682352515317 40.6660778350729, -74.00682434612976 40.66606810077796, -74.00682731997074 40.66605861291758, -74.00683236078258 40.66604964552683, -74.0068393229723 40.66604145760809, -74.00684800545248 40.66603428565049, -74.00685815744939 40.66602833679931, -74.00686948574594 40.66602378287322, -74.00688166315061 40.66602075540174, -74.00689433794754 40.66601934182626, -74.00690714405499 40.6660195829746, -74.00691971159864 40.66602147188174, -74.00693167759444 40.66602495399106, -74.00694269643259 40.66602992872999, -74.00695244985945 40.66603625241481, -74.00696065616968 40.66604374240064, -74.00696707834247 40.66605218235667, -74.00697153088755 40.66606132851425, -74.00697388520256 40.6660709167077, -74.00697407328758 40.66608067000399, -74.00697208970929 40.66609030670138, -74.0069679917579 40.66609954846569, -74.00696189779269 40.66610812836938, -74.00695398382345 40.66611579860118, -74.00694447842693 40.66612233762353, -74.00693365614497 40.66612755657133, -74.00692182955494 40.66613130470682, -74.00690934024168 40.66613347377337, -74.00689654893137 40.66613400112232, -74.0068962959209 40.66613399560906, -74.00688141944153 40.66613246713734, -74.00686975908663 40.66615907964761, -74.00684452428656 40.66621244834971, -74.00689626622105 40.6662233826561, -74.0067502379238 40.66653829910705, -74.00630635035537 40.66749553361799, -74.00625662073621 40.6675957547138, -74.00604596458896 40.66805324348043, -74.00531907552742 40.66955428536639, -74.00475388692325 40.67072135894501, -74.00543926529352 40.67092146823844, -74.0060285141717 40.66978474627912, -74.00661572118399 40.66862315627201, -74.00680345938905 40.66859137566829, -74.00754821618388 40.66705174573356, -74.00779653349625 40.6671597707772, -74.00708724287811 40.66859135853573, -74.00985411855626 40.66852362833539, -74.01154017543331 40.66508591975665, -74.01574872882659 40.66456833629161, -74.01690267361069 40.66484660233887, -74.01744446050996 40.66526799635177, -74.0178871914939 40.66585046628535, -74.01857605010876 40.67039241386994, -74.01876336878675 40.67107587449439, -74.01933946871777 40.6716249484226, -74.01888283363333 40.67160166620541, -74.01751037086694 40.67103453098412, -74.01668768368887 40.66543706726947, -74.01657536097838 40.66503853783987, -74.01648665554497 40.66493050895382, -74.01602551776011 40.66486304878809, -74.0159369853455 40.66547079172146, -74.01227967872792 40.66573241415885, -74.01087664028975 40.66860161576353, -74.01035683667315 40.66864283538849, -74.01033845947936 40.66907819544802, -74.01055980644766 40.66919052506966, -74.01091024340414 40.66919049236948, -74.01087343978188 40.66971011555839, -74.01154288031569 40.66978434275031, -74.01162173116991 40.67011434594475, -74.01151443463291 40.67040702338139, -74.01162527521356 40.67058102827584, -74.01406219828171 40.66970583843647, -74.01424926931875 40.66972860473712, -74.01424180477504 40.6698083705388, -74.01175350509699 40.67065775757834, -74.01177191195627 40.67070305441853, -74.01179735454907 40.67074633196381, -74.01182946197498 40.67078695929458, -74.01186776616821 40.67082434412607, -74.01191170872072 40.67085794144332, -74.01196290733471 40.67088844675833, -74.01201873929934 40.67091380572067, -74.01207831753015 40.67093361541311, -74.01214069541716 40.67094756108803, -74.01220488186564 40.67095542116844, -74.01226985704389 40.67095707076879, -74.01233458858772 40.67095248367922, -74.01239804800421 40.67094173278214, -74.01245922701378 40.67092498889408, -74.01251715357108 40.67090251805155, -74.01257090731009 40.67087467728393, -74.01261963416783 40.67084190894043, -74.01309824698093 40.67105495940966, -74.01355198671443 40.67125693437712, -74.01359839287446 40.67122691731588, -74.01365024646182 40.67120261272594, -74.01370634525983 40.6711845841027, -74.01376281091393 40.67117359469209, -74.01382077477422 40.67116897109752, -74.0138790057042 40.67117081152282, -74.01393626689512 40.67117907687786, -74.01399134213443 40.67119359160878, -74.01427407257732 40.67137929918179, -74.01508006471076 40.67068567329549, -74.0151998057007 40.67075402766432, -74.0143692064823 40.67145479615608, -74.01412302856022 40.67166933413731, -74.01387273763245 40.67188076176044, -74.01423289452782 40.67213000051302, -74.01559644489554 40.67097047751732, -74.01568625497515 40.67103883492882, -74.01428722178991 40.67224118299987, -74.01422923190452 40.67220720549286, -74.01297587792189 40.67332791872094, -74.01336378218144 40.67359153693438, -74.01395109365245 40.67311158819334, -74.01511918663962 40.6721569959691, -74.01632099922307 40.6729082695637, -74.01457946720956 40.67441401707158, -74.01496392184575 40.67467763029421, -74.0154395663873 40.67427288215864, -74.01670765236585 40.67319377442175, -74.01816839280787 40.67193924060108, -74.01880094776919 40.6722507648487, -74.01727138470127 40.67360864580553, -74.01729282519574 40.67362821502464, -74.01775247096367 40.67404772289245, -74.01779805190316 40.67401589897319, -74.01781515223438 40.67403035799519, -74.01789301471663 40.67396526455016, -74.01787971614991 40.6739565898509, -74.01794428080245 40.67388282049689, -74.01798111223526 40.67389963805461, -74.0180107732054 40.67391318105236, -74.01795760572415 40.67398694866511, -74.01792341013331 40.67397538419331, -74.01783604921188 40.67404047913173, -74.01785694945181 40.67405783059566, -74.01780187203205 40.6740954414124, -74.0181153639023 40.67434270168227, -74.01813640515084 40.67435864540075, -74.01815361380646 40.67437706226805, -74.0181664969891 40.67439742480283, -74.01817468570442 40.67441914979695, -74.01817794541266 40.6744416150192, -74.01817618274659 40.67446417703668, -74.01804519537194 40.67476791076811, -74.01802399440481 40.67485275836314, -74.01803004073724 40.67492410782759, -74.01803574975763 40.67495881684347, -74.01800916427283 40.67499353142102, -74.01801676669672 40.67500943950512, -74.01792370591394 40.67507598132637, -74.01798640472799 40.67512514362107, -74.01783447572687 40.67525822301427, -74.01814986189123 40.67546787941487, -74.01819544347494 40.67544039313988, -74.01822964241143 40.67546208190086, -74.01829802655334 40.67545917918135, -74.01841235821743 40.67536544993412, -74.01832470341247 40.67530522379379, -74.01827033967764 40.67535000791894, -74.01818308965527 40.67529294637329, -74.01839107368292 40.67510954262004, -74.01847452674974 40.67516374843814, -74.01842399454135 40.6752156991941, -74.01851745803671 40.67527403427652, -74.01875112014501 40.67506148277366, -74.0187619428614 40.6750553753743, -74.01877397675239 40.67505076525352, -74.01878686809248 40.67504778792156, -74.01880023795243 40.67504653089441, -74.01881369333751 40.6750470311212, -74.01882683873897 40.67504927389825, -74.01883928775979 40.67505319330117, -74.0188506744722 40.67505867412272, -74.0188606641738 40.67506555525905, -74.01886896322586 40.67507363444539, -74.0188753276844 40.67508267420123, -74.01887957047099 40.67509240881085, -74.01888156687161 40.67510255213387, -74.01888125820275 40.6751128060159, -74.01887865353642 40.67512286905274, -74.01840743929773 40.67552429249975, -74.01841534104057 40.67554334938978, -74.01842680225042 40.67556132754415, -74.01844157876302 40.6755778439604, -74.01845935578501 40.6755925467763, -74.01847975460009 40.67560512276597, -74.01853516820944 40.67577330752791, -74.01853301208104 40.67579183265567, -74.01852667480982 40.67580979360344, -74.0185163478944 40.67582664762096, -74.01850234339453 40.67584188540724, -74.01848508450139 40.67585504650079, -74.01846509274962 40.67586573319421, -74.01844297225746 40.67587362255242, -74.01841939147116 40.6758784761713, -74.01839506296534 40.67588014738197, -74.01801691218353 40.67589008013215, -74.01797429660533 40.67595361068701, -74.01793899467781 40.67601968983317, -74.01791126657083 40.67608783061856, -74.01789131664309 40.67615753089699, -74.0178792919355 40.67622827702835, -74.01787528108697 40.67629954766377, -74.01787931368035 40.67637081758746, -74.0178913600238 40.67644156158725, -74.01791133136874 40.67651125832496, -74.01797507357182 40.67651768982573, -74.01797937989321 40.67657268230983, -74.0191095993878 40.67654611737386, -74.01912242167097 40.67661727851242, -74.01976925613235 40.67661322491725, -74.01995197864677 40.67710301045, -74.0190825738633 40.67713956404753, -74.01914183574374 40.67772313432778, -74.01918927313341 40.67774118273031, -74.01919098767968 40.67774327117984, -74.0192189273765 40.67777728854646, -74.01917743946899 40.67782694900696, -74.01908763812088 40.67783123639877, -74.0190825764446 40.67783147881332, -74.01906541502093 40.67785015211889, -74.01904108711268 40.67787662401776, -74.0190338738475 40.67787699846298, -74.01843040661619 40.67790832186486, -74.01842965849701 40.67792758482309, -74.01841103183162 40.67840712127843, -74.01859504220096 40.67839777362919, -74.0186253260616 40.67836958152564, -74.0186278707078 40.6783695811137, -74.01862981462033 40.67836958079897, -74.01864991332967 40.6783848758373, -74.01866235777157 40.67839434600309, -74.01895405840415 40.67838148630454, -74.01898322115342 40.67835244023519, -74.01898995247258 40.67835329318063, -74.01902137413651 40.67837720491475, -74.01947238897456 40.67835833705054, -74.01953856537543 40.67830195259355, -74.01966200306943 40.67838563895891, -74.01966312651504 40.67838820127059, -74.01955208101641 40.67848217760066, -74.01951841750095 40.6784591206158, -74.01942864377905 40.67840019839305, -74.01942574949804 40.67840028231052, -74.01936501470075 40.67840202997823, -74.01927942798403 40.67840449494614, -74.01927671763758 40.67840677243672, -74.0192748527343 40.67840833946818, -74.01924689963597 40.67843183337352, -74.01924241195326 40.67843183412412, -74.0192065036038 40.67840792437224, -74.01912079360895 40.67841256190945, -74.01906401917526 40.67841563457426, -74.01903261122402 40.67844297275535, -74.01903013778119 40.67844265854745, -74.01902587989507 40.67844211914231, -74.01899445934598 40.67841991686206, -74.01899029164363 40.67842001639134, -74.01898714122169 40.6784200921312, -74.01885085228989 40.67842335720697, -74.01884757078858 40.67842601741427, -74.0188243386943 40.67844485367606, -74.01881607949582 40.67845155010387, -74.01881159159171 40.67845155083771, -74.01878017201022 40.67843020272255, -74.01877503939659 40.67843032099711, -74.01871751760083 40.6784316687477, -74.01863319772814 40.67843364217266, -74.01863191295386 40.67843476230335, -74.01860179179265 40.67846098140842, -74.01859998188743 40.67846098170102, -74.01859505982551 40.67846098249659, -74.0185647616791 40.67843963246612, -74.0185105917507 40.67844051183506, -74.01840544611002 40.67844222006227, -74.01841786210231 40.67854955189746, -74.01825267004563 40.6785528867259, -74.01828314900898 40.67872828941208, -74.01832227122644 40.67872166500747, -74.01838313797539 40.67874482169812, -74.01857882788785 40.67898307947236, -74.01943955737208 40.67893329362423, -74.01945620040985 40.67893245233839, -74.01947279937217 40.67893370012251, -74.01948890489767 40.67893700319701, -74.019504080983 40.67894227214222, -74.0195179167861 40.67894936431901, -74.0195300377482 40.67895808773032, -74.01954011573379 40.6789682062188, -74.01954787791379 40.67897944585986, -74.01955311415159 40.67899150237727, -74.01955568269184 40.67900404938044, -74.0195555139982 40.67901674720027, -74.01955261263596 40.6790292520846, -74.01928128102031 40.67964814059537, -74.0190683342972 40.67976074797648, -74.0189281398833 40.67984430561364, -74.01899105471423 40.6799049937038, -74.01772532572437 40.68066190267357, -74.01764735085476 40.68060189084163, -74.01757049494164 40.68065064812423, -74.01746928903134 40.6806147317008, -74.01684837002347 40.68098575898758, -74.01678834016212 40.6810219652923, -74.01520082279133 40.68197941942807, -74.01532059864759 40.68211072878054, -74.01508295187081 40.68225409932056, -74.01486782800738 40.68238321404728, -74.01282000398867 40.68362241649728, -74.01262428290782 40.6834686963917, -74.01212285893645 40.6829621778508, -74.01213481688791 40.68290592802511, -74.01410549647974 40.68171251937547, -74.01360863270283 40.68122194672812, -74.01387398777982 40.68100981281634, -74.01374206644405 40.68091770134291, -74.01301835422105 40.68041237401431, -74.01186281377171 40.6813984795506, -74.01060858082337 40.68246876026797, -74.00967108558883 40.68326872771502, -74.01008603947855 40.68365543104343, -74.0107731233938 40.68435861554089, -74.0117827220121 40.68375999549927, -74.01193259977079 40.6838877491549, -74.01092841268031 40.68449147254294, -74.00860072436832 40.6859095646548, -74.00851294257347 40.68596254908623, -74.00842516151928 40.68601553244514, -74.00816414593911 40.68617471716146, -74.007981841317 40.68627582209583, -74.00793441543004 40.68628194297856, -74.00788712164156 40.68624579479339, -74.00782695474203 40.68624062883431, -74.00776833635145 40.68624913667152, -74.00771707561822 40.68626442901832, -74.00753083240606 40.68607448791696, -74.00717109749404 40.68635701039919, -74.00526767155351 40.68578380573212, -74.00492577801739 40.68568856689181, -74.00485241669628 40.68566813081066))",3,3008500,Brooklyn,E,008500,85,BK33,4005,2624913.70097,7950.93170487
